Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Label(Ultra),Label(Damage),Label(Distance)
30,0.05,40,7,0,6,9999.900391,-20210.8916,-2132.002608,1,0,0
30,0.05,40,7,0,6,9999.900391,-19604.3418,-2112.681225,1,0,0
30,0.05,40,7,0,6,4.822198868,-8873.973633,-2100.251014,0,1,0
30,0.05,40,7,0,6,9999.900391,-17728.58984,-2103.821971,1,0,0
30,0.05,40,7,0,6,4.506496429,-15100.24414,-2200.207306,0,0,0
30,0.05,40,7,0,6,9999.900391,-10205.67334,-2117.444243,1,1,0
30,0.05,40,7,0,6,4.965555668,-15610.49902,-2108.431973,0,0,0
30,0.05,40,7,0,6,9999.900391,-20807.41895,-2166.537498,1,0,0
30,0.05,40,7,0,6,9999.900391,-22519.9043,-2142.525603,1,0,0
30,0.07,42,6,0,6,9999.900391,-18041.45117,-2181.7223,1,0,0
30,0.07,42,6,0,6,9999.900391,-6513.024658,-2069.749349,1,1,0
30,0.07,42,6,0,6,9999.900391,-21951.50098,-2144.497736,1,0,0
30,0.07,42,6,0,6,9999.900391,-9068.094238,-2248.289332,1,1,0
30,0.07,42,6,0,6,9999.900391,-2819.064575,-2072.109131,1,1,0
30,0.07,42,6,0,6,9999.900391,-14082.58203,-2128.847317,1,0,0
30,0.07,42,6,0,6,9999.900391,-15757.44531,-2143.292377,1,0,0
30,0.07,42,6,0,6,9999.900391,-17420.03223,-2096.650796,1,0,0
30,0.07,42,6,0,6,1.332788706,-21920.4541,-2164.871696,0,0,0
30,0.07,42,6,0,6,9999.900391,-19522.97461,-2121.727818,1,0,0
30,0.09,20,9,1,0,9999.900391,-1510.340118,-2313.766533,1,1,0
30,0.09,20,9,1,0,2.31162715,-12068.03101,-2245.505322,0,0,0
30,0.09,20,9,1,0,9999.900391,-12985.83252,-2207.656657,1,0,0
30,0.09,20,9,1,0,1.290465713,-19379.625,-2273.87292,0,0,0
30,0.09,20,9,1,0,9999.900391,-15386.95752,-2183.554064,1,0,0
30,0.09,20,9,1,0,9999.900391,-13871.31836,-2244.640428,1,0,0
30,0.09,20,9,1,0,9999.900391,-13089.81226,-2236.91868,1,0,0
30,0.09,20,9,1,0,9999.900391,-4967.461243,-2384.823184,1,1,0
30,0.09,20,9,1,0,3.952352285,-13575.41113,-2183.291123,0,0,0
30,0.09,20,9,1,0,9999.900391,-13951.30518,-2246.188993,1,0,0
30,0.15,46,7,1,1,1.70252502,-25495.33008,-2154.314648,0,0,0
30,0.15,46,7,1,1,3.136115074,-31618.85938,-2165.314617,0,0,0
30,0.15,46,7,1,1,9999.900391,-17390.8877,-2226.604901,1,0,0
30,0.15,46,7,1,1,9999.900391,-13.5902462,-2324.628334,1,1,0
30,0.15,46,7,1,1,3.512900829,-20998.72754,-2161.089705,0,0,0
30,0.15,46,7,1,1,9999.900391,-21754.97363,-2154.055688,1,0,0
30,0.15,46,7,1,1,9999.900391,-32341.97266,-2155.858512,1,0,0
30,0.15,46,7,1,1,9999.900391,-29551.0918,-2168.277321,1,0,0
30,0.15,46,7,1,1,9999.900391,-62578.34375,-2141.506592,1,0,0
30,0.15,46,7,1,1,2.901776075,-29058.32031,-2158.684399,0,0,0
30,0.16,24,0,1,2,9999.900391,-2.964913607,-2097.690635,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.870098591,-2098.52397,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.892039061,-2099.22135,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.961975574,-2095.893064,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.950231552,-2099.515971,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.898950577,-2098.163111,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.819741488,-2098.218552,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.898966789,-2098.747897,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.915254831,-2098.143066,1,1,0
30,0.16,24,0,1,2,9999.900391,-2.881653786,-2098.532382,1,1,0
30,0.17,20,7,0,5,9999.900391,-4239.240234,-2419.150299,1,1,0
30,0.17,20,7,0,5,9999.900391,-135.2434387,-2105.514217,1,1,0
30,0.17,20,7,0,5,0.631753504,-8196.71582,-2214.858882,0,1,0
30,0.17,20,7,0,5,9999.900391,-8823.448242,-2212.502789,1,1,0
30,0.17,20,7,0,5,9999.900391,-531.5863037,-2162.685582,1,1,0
30,0.17,20,7,0,5,9999.900391,-4545.270386,-2336.687455,1,1,0
30,0.17,20,7,0,5,9999.900391,-6844.502686,-2118.175877,1,1,0
30,0.17,20,7,0,5,9999.900391,-0.017116519,-2104.453883,1,1,0
30,0.17,20,7,0,5,9999.900391,-8567.790283,-2197.371204,1,1,0
30,0.17,20,7,0,5,9999.900391,-12138.71729,-2146.849213,1,0,0
30,0.17,40,9,0,0,9999.900391,-28815.8418,-2162.31986,1,0,0
30,0.17,40,9,0,0,9999.900391,-17007.63184,-2138.347755,1,0,0
30,0.17,40,9,0,0,9999.900391,-2481.182434,-2073.481655,1,1,0
30,0.17,40,9,0,0,4.614588737,-16380.40967,-2145.774924,0,0,0
30,0.17,40,9,0,0,2.050503731,-37980.97461,-2164.994969,0,0,0
30,0.17,40,9,0,0,4.043254852,-13861.27051,-2259.176639,0,0,0
30,0.17,40,9,0,0,9999.900391,-20060.14453,-2164.604525,1,0,0
30,0.17,40,9,0,0,9999.900391,-11079.28345,-2172.552602,1,0,0
30,0.17,40,9,0,0,9999.900391,-20775.23633,-2089.261183,1,0,0
30,0.17,40,9,0,0,9999.900391,-2406.280823,-2107.814663,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.033976592,-2098.893375,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.029293118,-2099.000958,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.031226961,-2098.946653,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.031573858,-2100.262928,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.034292351,-2099.140533,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.033924785,-2099.582003,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.032922994,-2098.907737,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.031517819,-2099.209995,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.032576907,-2099.349379,1,1,0
30,0.18,21,1,0,5,9999.900391,-0.031129325,-2098.222282,1,1,0
30,0.2,39,0,1,4,9999.900391,-2175.970749,-2091.55394,1,1,0
30,0.2,39,0,1,4,9999.900391,-2176.945435,-2091.254177,1,1,0
30,0.2,39,0,1,4,9999.900391,-2176.318954,-2090.700604,1,1,0
30,0.2,39,0,1,4,9999.900391,-2178.100754,-2093.463933,1,1,0
30,0.2,39,0,1,4,9999.900391,-2177.577774,-2092.39922,1,1,0
30,0.2,39,0,1,4,9999.900391,-2181.314743,-2087.787553,1,1,0
30,0.2,39,0,1,4,9999.900391,-1106.801712,-2092.668948,1,1,0
30,0.2,39,0,1,4,9999.900391,-2177.338058,-2090.976579,1,1,0
30,0.2,39,0,1,4,9999.900391,-2174.509369,-2094.493995,1,1,0
30,0.2,39,0,1,4,9999.900391,-2178.614166,-2092.972251,1,1,0
30,0.25,33,8,0,1,9999.900391,-21210.55664,-2138.213767,1,0,0
30,0.25,33,8,0,1,9999.900391,-18477.16895,-2128.816593,1,0,0
30,0.25,33,8,0,1,3.415286541,-20144.43359,-2147.416307,0,0,0
30,0.25,33,8,0,1,9999.900391,-21779.74414,-2167.038518,1,0,0
30,0.25,33,8,0,1,9999.900391,-17317.36523,-2157.915259,1,0,0
30,0.25,33,8,0,1,9999.900391,-24231.03809,-2131.861283,1,0,0
30,0.25,33,8,0,1,9999.900391,-19732.74414,-2138.471759,1,0,0
30,0.25,33,8,0,1,9999.900391,-15996.38525,-2143.736015,1,0,0
30,0.25,33,8,0,1,9999.900391,-20576.04785,-2162.645838,1,0,0
30,0.25,33,8,0,1,9999.900391,-14735.13477,-2136.111065,1,0,0
30,0.41,44,3,0,0,9999.900391,-5097.747314,-2093.705148,1,1,0
30,0.41,44,3,0,0,9999.900391,-2731.524353,-2078.00349,1,1,0
30,0.41,44,3,0,0,9999.900391,-2792.426453,-2077.323701,1,1,0
30,0.41,44,3,0,0,2.434026003,-25735.82031,-2140.67186,0,0,0
30,0.41,44,3,0,0,9999.900391,-19049.80273,-2122.189065,1,0,0
30,0.41,44,3,0,0,9999.900391,-1165.244797,-2073.297585,1,1,0
30,0.41,44,3,0,0,9999.900391,-17010.7168,-2145.87538,1,0,0
30,0.41,44,3,0,0,9999.900391,-2502.342316,-2080.450542,1,1,0
30,0.41,44,3,0,0,9999.900391,-5240.919861,-2073.117192,1,1,0
30,0.41,44,3,0,0,9999.900391,-11658.60547,-2130.091463,1,0,0
30,0.42,28,4,0,6,9999.900391,-1155.607864,-2074.068275,1,1,0
30,0.42,28,4,0,6,9999.900391,-2268.687714,-2073.334415,1,1,0
30,0.42,28,4,0,6,9999.900391,-18551.69531,-2137.832705,1,0,0
30,0.42,28,4,0,6,9999.900391,-2338.884857,-2074.579375,1,1,0
30,0.42,28,4,0,6,9999.900391,-27562.19141,-2169.556508,1,0,0
30,0.42,28,4,0,6,9999.900391,-2158.213226,-2073.160409,1,1,0
30,0.42,28,4,0,6,9999.900391,-10528.98193,-2278.687131,1,1,0
30,0.42,28,4,0,6,9999.900391,-2185.126556,-2073.046965,1,1,0
30,0.42,28,4,0,6,4.730711937,-15134.39551,-2254.791843,0,0,0
30,0.42,28,4,0,6,9999.900391,-2178.708282,-2073.483669,1,1,0
30,0.42,50,7,0,0,9999.900391,-22486.46094,-2132.156739,1,0,0
30,0.42,50,7,0,0,3.194339752,-17891.54785,-2164.515497,0,0,0
30,0.42,50,7,0,0,4.640366554,-20137.7832,-2140.358907,0,0,0
30,0.42,50,7,0,0,9999.900391,-18691.98926,-2141.534048,1,0,0
30,0.42,50,7,0,0,9999.900391,-19741.61914,-2122.695996,1,0,0
30,0.42,50,7,0,0,9999.900391,-18470.79395,-2121.777045,1,0,0
30,0.42,50,7,0,0,2.903400898,-12826.34082,-2261.434019,0,0,0
30,0.42,50,7,0,0,4.176865101,-21129.65137,-2167.064743,0,0,0
30,0.42,50,7,0,0,9999.900391,-1172.802399,-2073.021624,1,1,0
30,0.42,50,7,0,0,2.562042475,-22457.36523,-2134.994599,0,0,0
30,0.45,33,6,1,2,9999.900391,-17512.23926,-2131.793614,1,0,0
30,0.45,33,6,1,2,3.283671856,-30418.73828,-2161.78641,0,0,0
30,0.45,33,6,1,2,1.460854769,-29221.56445,-2166.144616,0,0,0
30,0.45,33,6,1,2,9999.900391,-15120.26709,-2194.369228,1,0,0
30,0.45,33,6,1,2,9999.900391,-16485.11572,-2198.030351,1,0,0
30,0.45,33,6,1,2,1.948200822,-21450.97754,-2140.259934,0,0,0
30,0.45,33,6,1,2,1.575106144,-38594.78125,-2156.879815,0,0,0
30,0.45,33,6,1,2,3.195372581,-24930.36328,-2157.650419,0,0,0
30,0.45,33,6,1,2,9999.900391,-16064.96582,-2177.794797,1,0,0
30,0.45,33,6,1,2,4.130560398,-20239.56348,-2151.763662,0,0,0
30,0.49,34,5,0,0,9999.900391,-17880.72168,-2092.591887,1,0,0
30,0.49,34,5,0,0,1.165455818,-15223.81738,-2104.741557,0,0,0
30,0.49,34,5,0,0,9999.900391,-19812.94434,-2155.6375,1,0,0
30,0.49,34,5,0,0,9999.900391,-18012.3584,-2102.612049,1,0,0
30,0.49,34,5,0,0,9999.900391,-16027.0625,-2136.060546,1,0,0
30,0.49,34,5,0,0,9999.900391,-1164.924683,-2072.706604,1,1,0
30,0.49,34,5,0,0,2.361862898,-21311.81543,-2163.902739,0,0,0
30,0.49,34,5,0,0,9999.900391,-6144.194336,-2075.79554,1,1,0
30,0.49,34,5,0,0,4.168370724,-21389.33984,-2165.072776,0,0,0
30,0.49,34,5,0,0,9999.900391,-24603.3623,-2142.06732,1,0,0
30,0.49,44,3,0,6,9999.900391,-2310.163177,-2074.409774,1,1,0
30,0.49,44,3,0,6,9999.900391,-15461.55615,-2095.831625,1,0,0
30,0.49,44,3,0,6,9999.900391,-1163.871124,-2072.574075,1,1,0
30,0.49,44,3,0,6,9999.900391,-18328.0166,-2141.031843,1,0,0
30,0.49,44,3,0,6,9999.900391,-1177.006699,-2072.453921,1,1,0
30,0.49,44,3,0,6,9999.900391,-1245.915909,-2084.0766,1,1,0
30,0.49,44,3,0,6,9999.900391,-1234.857697,-2074.057771,1,1,0
30,0.49,44,3,0,6,2.47294116,-13288.81738,-2260.666171,0,0,0
30,0.49,44,3,0,6,2.993788719,-24497.01758,-2130.402853,0,0,0
30,0.49,44,3,0,6,9999.900391,-21266.50879,-2135.099314,1,0,0
30,0.6,29,5,0,1,9999.900391,-6310.458252,-2374.329889,1,1,0
30,0.6,29,5,0,1,4.122409344,-17291.58496,-2261.984813,0,0,0
30,0.6,29,5,0,1,9999.900391,-28330.60352,-2168.167957,1,0,0
30,0.6,29,5,0,1,1.845128417,-11762.60986,-2257.727322,0,0,0
30,0.6,29,5,0,1,9999.900391,-2135.225479,-2080.576529,1,1,0
30,0.6,29,5,0,1,9999.900391,-14036.16699,-2236.466611,1,0,0
30,0.6,29,5,0,1,2.64472723,-29642.33789,-2125.299083,0,0,0
30,0.6,29,5,0,1,9999.900391,-14413.11816,-2190.455462,1,0,0
30,0.6,29,5,0,1,9999.900391,-2175.534042,-2088.977952,1,1,0
30,0.6,29,5,0,1,9999.900391,-13821.43311,-2099.451019,1,0,0
30,0.61,34,6,0,6,1.171355724,-43225.32227,-2190.326581,0,0,0
30,0.61,34,6,0,6,9999.900391,-18404.21777,-2178.123038,1,0,0
30,0.61,34,6,0,6,3.243267298,-15071.13574,-2111.400528,0,0,0
30,0.61,34,6,0,6,9999.900391,-2309.500732,-2073.96221,1,1,0
30,0.61,34,6,0,6,9999.900391,-12943.38867,-2109.377427,1,0,0
30,0.61,34,6,0,6,9999.900391,-18736.26953,-2172.988249,1,0,0
30,0.61,34,6,0,6,1.4886657,-15573.67773,-2260.817418,0,0,0
30,0.61,34,6,0,6,3.961771727,-5044.327759,-2419.236987,0,1,0
30,0.61,34,6,0,6,9999.900391,-13635.0415,-2177.640033,1,0,0
30,0.61,34,6,0,6,9999.900391,-14933.46582,-2124.546219,1,0,0
30,0.66,40,6,0,6,9999.900391,-1168.147064,-2071.02204,1,1,0
30,0.66,40,6,0,6,2.556849241,-21497.97754,-2168.984939,0,0,0
30,0.66,40,6,0,6,9999.900391,-16397.80566,-2261.816377,1,0,0
30,0.66,40,6,0,6,9999.900391,-16572.57422,-2119.71262,1,0,0
30,0.66,40,6,0,6,9999.900391,-32343.41016,-2153.553535,1,0,0
30,0.66,40,6,0,6,9999.900391,-70394.03516,-2114.265339,1,0,0
30,0.66,40,6,0,6,9999.900391,-5311.677979,-2073.919079,1,1,0
30,0.66,40,6,0,6,9999.900391,-1613.762024,-2072.865285,1,1,0
30,0.66,40,6,0,6,9999.900391,-5665.648926,-2075.65557,1,1,0
30,0.66,40,6,0,6,9999.900391,-13401.9624,-2091.909212,1,0,0
30,0.72,39,8,1,0,9999.900391,-15183.65479,-2245.395357,1,0,0
30,0.72,39,8,1,0,4.946836472,-19849.67773,-2176.055985,0,0,0
30,0.72,39,8,1,0,9999.900391,-15028.53564,-2195.772977,1,0,0
30,0.72,39,8,1,0,2.975446701,-16662.80615,-2180.47399,0,0,0
30,0.72,39,8,1,0,9999.900391,-45816.58594,-2169.154023,1,0,0
30,0.72,39,8,1,0,3.315235376,-18478.91016,-2198.431825,0,0,0
30,0.72,39,8,1,0,3.602483988,-29052.18359,-2153.385461,0,0,0
30,0.72,39,8,1,0,1.694563985,-15560.06543,-2192.439949,0,0,0
30,0.72,39,8,1,0,9999.900391,-24731.34961,-2169.687636,1,0,0
30,0.72,39,8,1,0,9999.900391,-2178.281616,-2092.656854,1,1,0
30,0.74,41,2,0,3,9999.900391,-2278.614105,-2075.790535,1,1,0
30,0.74,41,2,0,3,9999.900391,-2354.311035,-2070.21947,1,1,0
30,0.74,41,2,0,3,9999.900391,-1170.398392,-2071.677417,1,1,0
30,0.74,41,2,0,3,9999.900391,-18239.83691,-2142.108457,1,0,0
30,0.74,41,2,0,3,9999.900391,-1166.373428,-2069.455418,1,1,0
30,0.74,41,2,0,3,9999.900391,-5305.651581,-2071.569906,1,1,0
30,0.74,41,2,0,3,9999.900391,-35929.23828,-2108.137008,1,0,0
30,0.74,41,2,0,3,9999.900391,-2340.489716,-2070.63217,1,1,0
30,0.74,41,2,0,3,9999.900391,-1169.942734,-2070.856816,1,1,0
30,0.74,41,2,0,3,9999.900391,-21876.16602,-2117.447049,1,0,0
30,0.77,23,8,0,6,9999.900391,-1.108777523,-2087.902003,1,1,0
30,0.77,23,8,0,6,9999.900391,-1512.235168,-2088.210895,1,1,0
30,0.77,23,8,0,6,1.545776725,-7951.644531,-2212.177786,0,1,0
30,0.77,23,8,0,6,9999.900391,-67.05757904,-2088.4543,1,1,0
30,0.77,23,8,0,6,9999.900391,-1.050761938,-2087.929172,1,1,0
30,0.77,23,8,0,6,9999.900391,-10049.18018,-2114.781709,1,1,0
30,0.77,23,8,0,6,9999.900391,-10349.01855,-2185.596806,1,1,0
30,0.77,23,8,0,6,9999.900391,-13922.23438,-2253.37207,1,0,0
30,0.77,23,8,0,6,3.921344757,-11296.87744,-2254.739101,0,0,0
30,0.77,23,8,0,6,4.293139458,-81.08946228,-2088.98706,0,1,0
30,0.77,38,2,0,0,9999.900391,-2450.841797,-2075.53035,1,1,0
30,0.77,38,2,0,0,9999.900391,-1169.981033,-2072.456762,1,1,0
30,0.77,38,2,0,0,9999.900391,-1292.794861,-2073.178297,1,1,0
30,0.77,38,2,0,0,9999.900391,-1170.912857,-2072.454621,1,1,0
30,0.77,38,2,0,0,9999.900391,-2522.272278,-2075.781265,1,1,0
30,0.77,38,2,0,0,9999.900391,-5228.92395,-2071.956006,1,1,0
30,0.77,38,2,0,0,4.377790928,-18002.66992,-2105.629117,0,0,0
30,0.77,38,2,0,0,9999.900391,-12695.29395,-2113.791944,1,0,0
30,0.77,38,2,0,0,9999.900391,-32200.59375,-2116.263717,1,0,0
30,0.77,38,2,0,0,9999.900391,-1178.20517,-2073.247629,1,1,0
30,0.79,42,3,0,2,9999.900391,-17625.90723,-2120.463522,1,0,0
30,0.79,42,3,0,2,9999.900391,-23701.84766,-2141.03947,1,0,0
30,0.79,42,3,0,2,9999.900391,-1280.719299,-2073.443605,1,1,0
30,0.79,42,3,0,2,9999.900391,-18932.98145,-2135.115725,1,0,0
30,0.79,42,3,0,2,9999.900391,-19673.18457,-2106.314695,1,0,0
30,0.79,42,3,0,2,9999.900391,-20486.16699,-2117.837159,1,0,0
30,0.79,42,3,0,2,9999.900391,-18970.7207,-2142.775152,1,0,0
30,0.79,42,3,0,2,9999.900391,-10350.79492,-2125.90328,1,1,0
30,0.79,42,3,0,2,3.665021896,-18756.65918,-2143.627131,0,0,0
30,0.79,42,3,0,2,9999.900391,-13006.16602,-2115.560918,1,0,0
30,0.8,40,5,1,4,9999.900391,-27285.07422,-2162.461687,1,0,0
30,0.8,40,5,1,4,1.70959568,-32577.51758,-2162.700401,0,0,0
30,0.8,40,5,1,4,2.132860661,-32904.9707,-2153.40806,0,0,0
30,0.8,40,5,1,4,9999.900391,-20835.34277,-2154.503097,1,0,0
30,0.8,40,5,1,4,9999.900391,-2176.335342,-2093.188894,1,1,0
30,0.8,40,5,1,4,3.066607237,-16489.58008,-2195.738516,0,0,0
30,0.8,40,5,1,4,9999.900391,-3008.364288,-2419.149765,1,1,0
30,0.8,40,5,1,4,2.295502663,-32449.90625,-2159.976162,0,0,0
30,0.8,40,5,1,4,9999.900391,-1108.350769,-2093.688417,1,1,0
30,0.8,40,5,1,4,9999.900391,-25283.70215,-2155.479564,1,0,0
30,0.87,46,10,0,6,9999.900391,-4337.337158,-2074.061897,1,1,0
30,0.87,46,10,0,6,9999.900391,-16450.89844,-2134.977415,1,0,0
30,0.87,46,10,0,6,9999.900391,-3261.116943,-2071.497,1,1,0
30,0.87,46,10,0,6,2.417490721,-27875.67969,-2164.78941,0,0,0
30,0.87,46,10,0,6,9999.900391,-17296.13086,-2139.190605,1,0,0
30,0.87,46,10,0,6,9999.900391,-14890.13574,-2097.975052,1,0,0
30,0.87,46,10,0,6,9999.900391,-22716.6709,-2161.882145,1,0,0
30,0.87,46,10,0,6,9999.900391,-19634.33105,-2153.949336,1,0,0
30,0.87,46,10,0,6,9999.900391,-16033.21387,-2168.451399,1,0,0
30,0.87,46,10,0,6,9999.900391,-10522.33032,-2107.502377,1,1,0
30,0.88,26,6,1,4,2.89720583,-18140.68652,-2191.631962,0,0,0
30,0.88,26,6,1,4,9999.900391,-1009.960058,-2099.730331,1,1,0
30,0.88,26,6,1,4,3.07843709,-17503.125,-2134.06469,0,0,0
30,0.88,26,6,1,4,9999.900391,-17284.75391,-2190.178282,1,0,0
30,0.88,26,6,1,4,9999.900391,-15109.2373,-2186.983054,1,0,0
30,0.88,26,6,1,4,2.957826138,-21521.73926,-2167.853582,0,0,0
30,0.88,26,6,1,4,9999.900391,-16386.23779,-2176.08534,1,0,0
30,0.88,26,6,1,4,9999.900391,-20239.87109,-2239.696921,1,0,0
30,0.88,26,6,1,4,1.205990076,-15247.31836,-2131.525651,0,0,0
30,0.88,26,6,1,4,9999.900391,-15677.58691,-2196.119255,1,0,0
30,0.9,37,2,1,4,9999.900391,-2178.104507,-2094.137402,1,1,0
30,0.9,37,2,1,4,2.403934479,-18882.75,-2143.7363,0,0,0
30,0.9,37,2,1,4,9999.900391,-16431.00195,-2220.841403,1,0,0
30,0.9,37,2,1,4,3.846834421,-6072.171387,-2100.778266,0,1,0
30,0.9,37,2,1,4,3.554177523,-24701.24512,-2150.841146,0,0,0
30,0.9,37,2,1,4,9999.900391,-22273.30762,-2153.355819,1,0,0
30,0.9,37,2,1,4,9999.900391,-22309.79395,-2150.29352,1,0,0
30,0.9,37,2,1,4,2.892621517,-17711.75977,-2203.249304,0,0,0
30,0.9,37,2,1,4,2.959071636,-16473.28613,-2190.227876,0,0,0
30,0.9,37,2,1,4,2.123425722,-24414.11523,-2154.063765,0,0,0
30,0.9,42,7,0,4,9999.900391,-13575.36328,-2197.438699,1,0,0
30,0.9,42,7,0,4,9999.900391,-14393.8125,-2121.427294,1,0,0
30,0.9,42,7,0,4,9999.900391,-16957.86914,-2110.422976,1,0,0
30,0.9,42,7,0,4,9999.900391,-14316.72852,-2195.701501,1,0,0
30,0.9,42,7,0,4,9999.900391,-9411.711914,-2252.697412,1,1,0
30,0.9,42,7,0,4,2.503399372,-22184.54004,-2165.76642,0,0,0
30,0.9,42,7,0,4,9999.900391,-13673.50098,-2117.763059,1,0,0
30,0.9,42,7,0,4,9999.900391,-12475.78857,-2159.223423,1,0,0
30,0.9,42,7,0,4,9999.900391,-16462.32861,-2098.160336,1,0,0
30,0.9,42,7,0,4,2.477669001,-20705.41992,-2163.687527,0,0,0
30,0.95,37,8,0,5,2.500285864,-19899.37012,-2258.752825,0,0,0
30,0.95,37,8,0,5,9999.900391,-18151.81445,-2131.296309,1,0,0
30,0.95,37,8,0,5,9999.900391,-14947.92773,-2098.078775,1,0,0
30,0.95,37,8,0,5,4.199941635,-13779.3374,-2261.580622,0,0,0
30,0.95,37,8,0,5,9999.900391,-13149.79102,-2256.439343,1,0,0
30,0.95,37,8,0,5,9999.900391,-2385.529877,-2074.788652,1,1,0
30,0.95,37,8,0,5,4.977332592,-9058.63916,-2257.629913,0,1,0
30,0.95,37,8,0,5,9999.900391,-1170.054794,-2073.584451,1,1,0
30,0.95,37,8,0,5,9999.900391,-13456.03125,-2166.82634,1,0,0
30,0.95,37,8,0,5,4.951126575,-19869.20215,-2251.071066,0,0,0
30,0.95,47,6,0,4,9999.900391,-3751.302002,-2073.921737,1,1,0
30,0.95,47,6,0,4,9999.900391,-2242.962067,-2075.788562,1,1,0
30,0.95,47,6,0,4,9999.900391,-17853.28125,-2130.740833,1,0,0
30,0.95,47,6,0,4,2.402924061,-6338.320435,-2104.590442,0,1,0
30,0.95,47,6,0,4,1.91520679,-18143.81738,-2166.061843,0,0,0
30,0.95,47,6,0,4,2.411236048,-21432.12207,-2167.833935,0,0,0
30,0.95,47,6,0,4,9999.900391,-37584.35742,-2159.11733,1,0,0
30,0.95,47,6,0,4,9999.900391,-13902.19922,-2165.904656,1,0,0
30,0.95,47,6,0,4,9999.900391,-18634.78906,-2262.194239,1,0,0
30,0.95,47,6,0,4,9999.900391,-1166.098328,-2073.153673,1,1,0
30,0.95,47,10,1,5,9999.900391,-16125.46045,-2217.576049,1,0,0
30,0.95,47,10,1,5,2.228507996,-16413.58496,-2282.772898,0,0,0
30,0.95,47,10,1,5,9999.900391,-14908.34326,-2272.973001,1,0,0
30,0.95,47,10,1,5,2.269930124,-18359.44824,-2215.975741,0,0,0
30,0.95,47,10,1,5,9999.900391,-5504.098633,-2387.252868,1,1,0
30,0.95,47,10,1,5,9999.900391,-27002.57617,-2170.923916,1,0,0
30,0.95,47,10,1,5,3.105516195,-17562.8125,-2231.486214,0,0,0
30,0.95,47,10,1,5,9999.900391,-5650.982422,-2387.257145,1,1,0
30,0.95,47,10,1,5,4.233757973,-1984.649475,-2311.301651,0,1,0
30,0.95,47,10,1,5,9999.900391,-15131.56885,-2217.407843,1,0,0
30,0.99,38,0,0,4,9999.900391,-2253.801697,-2075.607413,1,1,0
30,0.99,38,0,0,4,9999.900391,-1179.137299,-2073.623674,1,1,0
30,0.99,38,0,0,4,9999.900391,-1328.454468,-2078.446785,1,1,0
30,0.99,38,0,0,4,9999.900391,-1238.036346,-2074.205808,1,1,0
30,0.99,38,0,0,4,9999.900391,-1175.317215,-2073.38232,1,1,0
30,0.99,38,0,0,4,9999.900391,-1166.062393,-2073.166679,1,1,0
30,0.99,38,0,0,4,9999.900391,-2301.203094,-2081.245429,1,1,0
30,0.99,38,0,0,4,9999.900391,-1172.59993,-2073.390947,1,1,0
30,0.99,38,0,0,4,9999.900391,-1171.130569,-2072.986812,1,1,0
30,0.99,38,0,0,4,9999.900391,-1169.867416,-2073.216012,1,1,0
31,0.01,38,3,1,0,3.402088642,-7804.992432,-553.5710712,0,1,1
31,0.01,38,3,1,0,3.658311844,-0.006450852,-553.5549013,0,1,1
31,0.01,38,3,1,0,3.594183445,-5656.959961,-553.5483577,0,1,1
31,0.01,38,3,1,0,3.470016956,-4541.727539,-553.5735891,0,1,1
31,0.01,38,3,1,0,9999.900391,-5240.698486,-553.5603252,1,1,1
31,0.01,38,3,1,0,4.31459713,-5142.061035,-553.5730511,0,1,1
31,0.01,38,3,1,0,2.587554932,-9517.672302,-553.5517977,0,1,1
31,0.01,38,3,1,0,3.432358742,-1319.894623,-553.5818718,0,1,1
31,0.01,38,3,1,0,4.103990078,-6148.010132,-553.556471,0,1,1
31,0.01,38,3,1,0,3.458952904,-5857.797791,-553.538641,0,1,1
31,0.02,49,6,1,4,4.552803516,-9121.760742,-564.1196301,0,1,1
31,0.02,49,6,1,4,3.399089098,-5982.969849,-620.1495991,0,1,1
31,0.02,49,6,1,4,3.527182579,-8621.072266,-619.313447,0,1,1
31,0.02,49,6,1,4,3.631104231,-351.2340393,-553.5523443,0,1,1
31,0.02,49,6,1,4,1.770019174,-9736.644531,-553.5409867,0,1,1
31,0.02,49,6,1,4,3.617534637,-8628.231689,-553.5799965,0,1,1
31,0.02,49,6,1,4,3.355955839,-8746.389893,-560.5830803,0,1,1
31,0.02,49,6,1,4,2.778048038,-8996.251953,-553.6001909,0,1,1
31,0.02,49,6,1,4,3.520242929,-9332.557373,-553.4316423,0,1,1
