,Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar,Label(Ultra),Label(Damage),Label(Distance),Label(Lidar)
105,4.0,0.85,45.0,5.0,0.0,0.0,2.729273319,-11774.66162,-610.3715484,107.03998,0.0,0.0,1.0,1.0
106,4.0,0.88,38.0,7.0,1.0,6.0,1.14593482,-21441.76563,-555.2683026,101.71156,0.0,0.0,1.0,1.0
107,4.0,0.93,50.0,9.0,0.0,3.0,4.146774769,-14889.91846,-668.9373883,109.36841,0.0,0.0,1.0,1.0
108,5.0,0.03,21.0,4.0,1.0,4.0,9999.900391,-13527.86816,-1067.251071,104.235435,1.0,0.0,0.0,1.0
109,5.0,0.03,26.0,5.0,0.0,2.0,9999.900391,-917.8925171,-1143.985028,109.365204,1.0,1.0,0.0,1.0
110,5.0,0.05,30.0,2.0,1.0,4.0,3.912885666,-35076.91602,-1050.640811,101.10805,0.0,0.0,0.0,1.0
111,5.0,0.13,32.0,4.0,0.0,3.0,9999.900391,-18738.50977,-1060.03545,103.57357,1.0,0.0,0.0,1.0
112,5.0,0.18,30.0,5.0,1.0,4.0,9999.900391,-16710.69287,-1035.638487,99.68716,1.0,0.0,0.0,1.0
113,5.0,0.21,40.0,9.0,1.0,5.0,9999.900391,-14903.79883,-1191.602749,109.18668,1.0,0.0,0.0,1.0
114,5.0,0.24,31.0,1.0,0.0,2.0,9999.900391,-2184.348221,-994.2699075,53.705723,1.0,1.0,0.0,0.0
115,5.0,0.28,43.0,3.0,1.0,0.0,4.790422916,-22455.11523,-1051.695043,101.789505,0.0,0.0,0.0,1.0
116,5.0,0.3,42.0,8.0,0.0,6.0,4.239249229,-27023.7168,-1053.850381,102.667015,0.0,0.0,0.0,1.0
117,5.0,0.32,38.0,4.0,1.0,1.0,1.763669372,-28687.74219,-1059.199414,103.66035,0.0,0.0,0.0,1.0
118,5.0,0.53,47.0,9.0,1.0,1.0,1.765670419,-28846.39648,-1129.439904,109.53823,0.0,0.0,0.0,1.0
119,5.0,0.56,42.0,0.0,1.0,6.0,9999.900391,-2179.059891,-1012.25292,55.96855,1.0,1.0,0.0,0.0
120,5.0,0.57,36.0,8.0,0.0,3.0,9999.900391,-17438.55273,-1032.481186,94.54642,1.0,0.0,0.0,1.0
121,5.0,0.67,25.0,4.0,1.0,1.0,9999.900391,-4672.708374,-1191.571853,109.256584,1.0,1.0,0.0,1.0
122,5.0,0.7,45.0,1.0,0.0,4.0,9999.900391,-1172.255615,-994.1517624,53.607613,1.0,1.0,0.0,0.0
123,5.0,0.73,42.0,6.0,1.0,1.0,9999.900391,-15837.62354,-1089.343454,106.401794,1.0,0.0,0.0,1.0
124,5.0,0.78,38.0,7.0,0.0,3.0,1.455007792,-25683.4375,-1059.723399,104.50831,0.0,0.0,0.0,1.0
125,5.0,0.82,24.0,7.0,0.0,6.0,9999.900391,-68.51199341,-1000.754455,53.892307,1.0,1.0,0.0,0.0
126,5.0,0.82,38.0,3.0,0.0,5.0,9999.900391,-7393.923096,-997.933409,53.865353,1.0,1.0,0.0,0.0
127,5.0,0.85,21.0,4.0,1.0,0.0,2.13143158,-14364.85107,-1065.692062,103.75068,0.0,0.0,0.0,1.0
128,5.0,0.93,20.0,2.0,1.0,2.0,9999.900391,-0.000120341,-1041.166616,100.12164,1.0,1.0,0.0,1.0
129,5.0,0.96,22.0,4.0,0.0,5.0,9999.900391,-81.6264801,-1006.134421,53.835102,1.0,1.0,0.0,0.0
130,6.0,0.1,31.0,0.0,0.0,2.0,9999.900391,-1231.714752,-457.0454922,52.194748,1.0,1.0,1.0,0.0
131,6.0,0.11,30.0,10.0,0.0,0.0,3.979224205,-17320.79102,-497.7339591,73.15042,0.0,0.0,1.0,1.0
132,6.0,0.11,47.0,0.0,1.0,0.0,9999.900391,-2176.709045,-472.9108477,59.520935,1.0,1.0,1.0,0.0
133,6.0,0.13,27.0,9.0,0.0,5.0,9999.900391,-2155.407242,-459.8704872,53.0254,1.0,1.0,1.0,0.0
134,6.0,0.16,25.0,4.0,1.0,3.0,2.761871576,-27300.48047,-549.5961165,103.316956,0.0,0.0,1.0,1.0
135,6.0,0.16,45.0,5.0,0.0,6.0,9999.900391,-26806.70703,-516.9211529,98.10383,1.0,0.0,1.0,1.0
136,6.0,0.2,20.0,8.0,1.0,5.0,9999.900391,-4495.500824,-773.0422612,109.277794,1.0,1.0,0.0,1.0
137,6.0,0.23,40.0,9.0,0.0,2.0,9999.900391,-22833.19922,-557.8119961,104.00779,1.0,0.0,1.0,1.0
138,6.0,0.25,49.0,6.0,1.0,5.0,2.561624527,-19093.51953,-542.7360873,102.82868,0.0,0.0,1.0,1.0
139,6.0,0.34,21.0,3.0,1.0,2.0,9999.900391,-13590.28027,-536.5692424,100.1517,1.0,0.0,1.0,1.0
140,6.0,0.38,36.0,6.0,0.0,6.0,3.523025751,-23288.89551,-550.1204458,103.81774,0.0,0.0,1.0,1.0
141,6.0,0.51,23.0,9.0,1.0,3.0,2.096726179,-20244.9668,-557.2015354,104.01494,0.0,0.0,1.0,1.0
142,6.0,0.52,33.0,5.0,0.0,5.0,9999.900391,-32910.20898,-549.5606169,103.40595,1.0,0.0,1.0,1.0
143,6.0,0.52,37.0,1.0,0.0,4.0,9999.900391,-2241.307236,-456.6742315,53.599346,1.0,1.0,1.0,0.0
144,6.0,0.52,46.0,0.0,0.0,4.0,9999.900391,-1159.375366,-455.0305369,54.731846,1.0,1.0,1.0,0.0
145,6.0,0.54,27.0,5.0,0.0,4.0,9999.900391,-14239.16504,-590.0513854,105.6944,1.0,0.0,1.0,1.0
146,6.0,0.7,35.0,9.0,1.0,5.0,9999.900391,-16136.97559,-573.4506838,103.782104,1.0,0.0,1.0,1.0
147,6.0,0.84,37.0,10.0,0.0,1.0,4.587218761,-16704.66113,-616.5012736,109.4676,0.0,0.0,1.0,1.0
148,6.0,0.87,35.0,2.0,0.0,3.0,9999.900391,-2700.910706,-486.3856506,68.59566,1.0,1.0,1.0,1.0
149,7.0,0.17,35.0,2.0,0.0,3.0,9999.900391,-22252.10352,-528.3358207,75.95461,1.0,0.0,1.0,1.0
150,7.0,0.19,39.0,0.0,1.0,0.0,9999.900391,-1106.352371,-501.9721438,55.01088,1.0,1.0,1.0,0.0
151,7.0,0.3,31.0,4.0,0.0,2.0,9999.900391,-21360.25,-576.5445478,103.43412,1.0,0.0,1.0,1.0
152,7.0,0.3,43.0,7.0,1.0,4.0,1.711207986,-29882.02734,-581.0714116,104.12,0.0,0.0,1.0,1.0
153,7.0,0.3,46.0,4.0,1.0,3.0,4.411178112,-16816.49854,-599.2996475,104.08636,0.0,0.0,1.0,1.0
154,7.0,0.31,27.0,4.0,0.0,3.0,3.21917057,-12921.27246,-683.8797875,109.24138,0.0,0.0,1.0,1.0
155,7.0,0.54,43.0,7.0,1.0,6.0,9999.900391,-17666.71777,-646.0672365,109.53839,1.0,0.0,1.0,1.0
156,7.0,0.63,35.0,7.0,1.0,5.0,2.507725,-30311.01953,-574.7434775,103.31881,0.0,0.0,1.0,1.0
157,7.0,0.65,21.0,0.0,0.0,3.0,9999.900391,-0.033967469,-508.057397,61.136234,1.0,1.0,1.0,0.0
158,7.0,0.69,45.0,7.0,1.0,4.0,9999.900391,-25082.21289,-566.5468144,101.51555,1.0,0.0,1.0,1.0
159,7.0,0.75,40.0,3.0,0.0,0.0,9999.900391,-2448.592682,-486.4083919,54.49009,1.0,1.0,1.0,0.0
160,7.0,0.77,48.0,6.0,0.0,1.0,9999.900391,-22537.90332,-573.604268,99.60831,1.0,0.0,1.0,1.0
161,7.0,0.84,31.0,7.0,1.0,6.0,9999.900391,-20294.8877,-574.4064152,102.381386,1.0,0.0,1.0,1.0
162,7.0,0.87,24.0,6.0,1.0,2.0,9999.900391,-11642.18457,-558.4397987,100.12078,1.0,0.0,1.0,1.0
163,7.0,0.89,49.0,0.0,0.0,3.0,9999.900391,-1160.68219,-480.1004924,54.659138,1.0,1.0,1.0,0.0
164,7.0,0.98,24.0,6.0,1.0,2.0,2.901682138,-16454.35693,-642.661426,109.14005,0.0,0.0,1.0,1.0
165,8.0,0.18,36.0,2.0,1.0,5.0,9999.900391,-2182.777313,-629.5770657,59.565006,1.0,1.0,1.0,0.0
166,8.0,0.3,24.0,2.0,1.0,5.0,3.560034752,-15581.52539,-666.2258736,98.31317,0.0,0.0,1.0,1.0
167,8.0,0.34,21.0,7.0,1.0,6.0,9999.900391,-4314.85434,-900.9119106,109.55119,1.0,1.0,0.0,1.0
168,8.0,0.45,23.0,1.0,1.0,6.0,9999.900391,-0.75142467,-646.9039194,68.47496,1.0,1.0,1.0,1.0
